,Scientific Name,Year,Month,Latitude,Longitude,Country,Basis of Record,Dataset
6399,Ictalurus punctatus,2022,4,28.301353,-99.13983,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6400,Ictalurus punctatus,2022,4,35.25819,-97.490636,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6401,Ictalurus punctatus,2022,4,39.094788,-95.051224,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6402,Ictalurus punctatus,2022,4,33.061248,-96.969183,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6403,Ictalurus punctatus,2022,4,39.05507,-76.073844,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6404,Ictalurus punctatus,2022,4,35.62699,-77.362197,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6405,Ictalurus punctatus,2022,4,35.626937,-77.362175,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6406,Ictalurus punctatus,2022,4,41.559284,-72.64337,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6407,Ictalurus punctatus,2022,4,38.413978,-77.496025,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6408,Ictalurus punctatus,2022,4,44.50188,12.281891,Italy,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6409,Ictalurus punctatus,2022,4,33.170772,-99.004386,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6410,Ictalurus punctatus,2022,4,29.756258,-95.685172,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6411,Ictalurus punctatus,2022,4,34.98807,-82.607772,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6412,Ictalurus punctatus,2022,4,35.626858,-77.362625,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6413,Ictalurus punctatus,2022,4,32.82308,-98.033042,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6414,Ictalurus punctatus,2022,4,38.689057,-76.670768,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6415,Ictalurus punctatus,2022,4,35.258294,-97.490794,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6416,Ictalurus punctatus,2022,4,30.40792,-99.424617,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6417,Ictalurus punctatus,2022,4,31.271937,-88.769449,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6418,Ictalurus punctatus,2022,4,32.821878,-98.032586,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6419,Ictalurus punctatus,2022,4,41.559312,-72.643272,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6420,Ictalurus punctatus,2022,4,41.55892,-72.643225,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6421,Ictalurus punctatus,2022,4,41.559083,-72.643084,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6422,Ictalurus punctatus,2022,4,41.559139,-72.643401,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6423,Ictalurus punctatus,2022,4,41.55923,-72.643258,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6424,Ictalurus punctatus,2022,4,41.558878,-72.643636,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6425,Ictalurus punctatus,2022,4,41.558893,-72.643731,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6426,Ictalurus punctatus,2022,4,33.068108,-96.964007,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6427,Ictalurus punctatus,2022,4,39.70916,-75.596838,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6428,Ictalurus punctatus,2022,4,39.709161,-75.59679,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6429,Ictalurus punctatus,2022,4,39.709187,-75.596745,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6430,Ictalurus punctatus,2022,4,39.709613,-75.596542,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6431,Ictalurus punctatus,2022,4,44.962567,12.101451,Italy,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6432,Ictalurus punctatus,2022,4,44.962604,12.101415,Italy,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6433,Ictalurus punctatus,2022,4,34.438912,-82.817932,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6434,Ictalurus punctatus,2022,4,36.034263,-96.151088,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6435,Ictalurus punctatus,2022,4,30.202119,-92.037144,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6436,Ictalurus punctatus,2022,4,33.574221,-111.536944,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6437,Ictalurus punctatus,2022,4,32.433933,-104.221318,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6438,Ictalurus punctatus,2022,4,30.937477,-87.279589,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6439,Ictalurus punctatus,2022,4,35.5551,-91.633179,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6440,Ictalurus punctatus,2022,4,31.37416,-94.727204,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6441,Ictalurus punctatus,2022,4,37.009217,-111.504883,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6442,Ictalurus punctatus,2022,4,43.040956,-87.911747,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6443,Ictalurus punctatus,2022,5,39.404211,-94.52559,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6444,Ictalurus punctatus,2022,5,29.996663,-81.566109,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6445,Ictalurus punctatus,2022,5,41.239875,-96.017425,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6446,Ictalurus punctatus,2022,5,37.988919,-84.428382,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6447,Ictalurus punctatus,2022,5,38.918925,-77.101983,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6448,Ictalurus punctatus,2022,5,41.986558,-87.688386,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6449,Ictalurus punctatus,2022,5,32.390649,-99.753149,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6450,Ictalurus punctatus,2022,5,31.969514,-81.158205,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6451,Ictalurus punctatus,2022,5,33.006602,-117.012658,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6452,Ictalurus punctatus,2022,5,29.593626,-95.074922,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6453,Ictalurus punctatus,2022,5,38.822898,-92.400436,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6454,Ictalurus punctatus,2022,5,35.258072,-97.490345,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6455,Ictalurus punctatus,2022,5,40.526575,-96.649715,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6456,Ictalurus punctatus,2022,5,41.140617,-95.882161,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6457,Ictalurus punctatus,2022,5,40.528675,-96.648741,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6458,Ictalurus punctatus,2022,5,41.082295,-85.143792,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6459,Ictalurus punctatus,2022,5,33.472508,-101.086411,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6460,Ictalurus punctatus,2022,5,38.964175,-94.377561,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6461,Ictalurus punctatus,2022,5,39.831397,-75.332039,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6462,Ictalurus punctatus,2022,5,39.831397,-75.332039,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6463,Ictalurus punctatus,2022,5,41.279705,-96.095603,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6464,Ictalurus punctatus,2022,5,29.991967,-97.899056,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6465,Ictalurus punctatus,2022,5,40.165799,-83.068547,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6466,Ictalurus punctatus,2022,5,35.524922,-83.027336,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6467,Ictalurus punctatus,2022,5,45.768833,-80.609947,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6468,Ictalurus punctatus,2022,5,40.872392,-83.2383,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6469,Ictalurus punctatus,2022,5,38.776864,-76.543728,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6470,Ictalurus punctatus,2022,5,40.475826,-96.503899,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6471,Ictalurus punctatus,2022,5,41.704333,-83.470608,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6472,Ictalurus punctatus,2022,5,37.56133,-77.57564,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6473,Ictalurus punctatus,2022,5,41.035103,-83.555917,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6474,Ictalurus punctatus,2022,5,42.976492,-91.137903,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6475,Ictalurus punctatus,2022,5,43.573179,-73.433289,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6476,Ictalurus punctatus,2022,5,39.685168,-75.632147,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6477,Ictalurus punctatus,2022,5,39.68512,-75.632187,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6478,Ictalurus punctatus,2022,5,30.304347,-81.825443,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6479,Ictalurus punctatus,2022,5,39.694553,-75.698445,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6480,Ictalurus punctatus,2022,5,39.790165,-75.667229,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6481,Ictalurus punctatus,2022,5,38.07737,-75.570633,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6482,Ictalurus punctatus,2022,5,41.781956,-87.582178,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6483,Ictalurus punctatus,2022,5,39.996519,-105.11195,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6484,Ictalurus punctatus,2022,5,39.45108,-75.500069,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6485,Ictalurus punctatus,2022,5,39.560773,-75.432785,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6486,Ictalurus punctatus,2022,5,42.968173,-85.674384,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6487,Ictalurus punctatus,2022,5,39.60078,-76.11273,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6488,Ictalurus punctatus,2022,5,44.479792,-89.574476,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6489,Ictalurus punctatus,2022,5,38.526929,-94.994156,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6490,Ictalurus punctatus,2022,5,37.842242,-97.368114,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6491,Ictalurus punctatus,2022,5,42.18657,-83.071686,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6492,Ictalurus punctatus,2022,5,32.696856,-83.930732,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6493,Ictalurus punctatus,2022,6,42.186267,-83.070458,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6494,Ictalurus punctatus,2022,6,38.300078,-83.174065,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6495,Ictalurus punctatus,2022,6,30.173433,-92.047262,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6496,Ictalurus punctatus,2022,6,45.375623,-73.993185,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6497,Ictalurus punctatus,2022,6,38.79059,-96.946027,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6498,Ictalurus punctatus,2022,6,32.919658,-97.513397,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6499,Ictalurus punctatus,2022,6,40.558719,-74.527591,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6500,Ictalurus punctatus,2022,6,37.798799,-97.287525,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6501,Ictalurus punctatus,2022,6,39.629119,-84.185358,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6502,Ictalurus punctatus,2022,6,38.995658,-77.252373,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6503,Ictalurus punctatus,2022,6,40.667458,-74.315658,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6504,Ictalurus punctatus,2022,6,39.627379,-76.070335,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6505,Ictalurus punctatus,2022,6,28.958414,-96.54627,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6506,Ictalurus punctatus,2022,6,39.43385,-75.985612,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6507,Ictalurus punctatus,2022,6,39.473395,-75.801751,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6508,Ictalurus punctatus,2022,6,39.521707,-75.953746,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6509,Ictalurus punctatus,2022,6,39.571339,-75.907246,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6510,Ictalurus punctatus,2022,6,39.548716,-75.96,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6511,Ictalurus punctatus,2022,6,37.561303,-77.575624,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6512,Ictalurus punctatus,2022,6,39.709618,-75.595728,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6513,Ictalurus punctatus,2022,6,42.346317,-88.282066,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6514,Ictalurus punctatus,2022,6,49.895657,-97.113292,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6515,Ictalurus punctatus,2022,6,40.199382,-78.255781,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6516,Ictalurus punctatus,2022,6,33.432937,-111.667174,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6517,Ictalurus punctatus,2022,6,46.740264,-71.29635,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6518,Ictalurus punctatus,2022,6,42.64225,-81.707272,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6519,Ictalurus punctatus,2022,6,41.77003,-87.701376,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6520,Ictalurus punctatus,2022,6,33.283007,-84.312218,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6521,Ictalurus punctatus,2022,6,40.133373,-99.595457,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6522,Ictalurus punctatus,2022,6,44.988601,-93.122736,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6523,Ictalurus punctatus,2022,6,29.58262,-95.40862,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6524,Ictalurus punctatus,2022,6,29.580792,-95.409148,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6525,Ictalurus punctatus,2022,6,42.67725,-86.006146,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6526,Ictalurus punctatus,2022,6,33.957463,-83.366245,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6527,Ictalurus punctatus,2022,6,33.898274,-83.382036,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6528,Ictalurus punctatus,2022,6,39.611769,-75.727857,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6529,Ictalurus punctatus,2022,6,43.532991,-83.958724,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6530,Ictalurus punctatus,2022,6,43.803306,-91.752883,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6531,Ictalurus punctatus,2022,6,33.831378,-118.127095,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6532,Ictalurus punctatus,2022,6,40.667142,-74.314987,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6533,Ictalurus punctatus,2022,6,35.173914,-97.422049,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6534,Ictalurus punctatus,2022,6,35.173855,-97.422058,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6535,Ictalurus punctatus,2022,6,40.361072,-111.898894,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6536,Ictalurus punctatus,2022,6,39.132877,-76.939394,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6537,Ictalurus punctatus,2022,6,41.478432,-81.833343,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6538,Ictalurus punctatus,2022,6,42.604806,-82.071336,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6539,Ictalurus punctatus,2022,6,39.348055,-76.370697,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6540,Ictalurus punctatus,2022,6,40.975788,-81.53858,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6541,Ictalurus punctatus,2022,6,44.579735,-75.309198,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6542,Ictalurus punctatus,2022,6,39.196507,-86.506083,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6543,Ictalurus punctatus,2022,7,49.220634,24.676122,Ukraine,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6544,Ictalurus punctatus,2022,7,39.336614,-82.985049,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6545,Ictalurus punctatus,2022,7,41.782473,-89.632219,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6546,Ictalurus punctatus,2022,7,41.238228,-76.99818,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6547,Ictalurus punctatus,2022,7,40.193987,-83.140122,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6548,Ictalurus punctatus,2022,7,39.219038,-76.418175,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6549,Ictalurus punctatus,2022,7,34.468761,-83.016846,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6550,Ictalurus punctatus,2022,7,38.888058,-84.365257,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6551,Ictalurus punctatus,2022,7,34.181036,-118.496403,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6552,Ictalurus punctatus,2022,7,39.0328,-84.150575,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6553,Ictalurus punctatus,2022,7,30.133435,-81.595225,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6554,Ictalurus punctatus,2022,7,39.378972,-83.887208,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6555,Ictalurus punctatus,2022,7,38.378235,-86.760597,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6556,Ictalurus punctatus,2022,7,35.197138,-101.916162,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6557,Ictalurus punctatus,2022,7,38.062554,-77.743754,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6558,Ictalurus punctatus,2022,7,32.79677,-94.619212,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6559,Ictalurus punctatus,2022,7,42.271209,-88.888071,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6560,Ictalurus punctatus,2022,7,41.831993,-80.953751,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6561,Ictalurus punctatus,2022,7,35.6086,-78.212395,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6562,Ictalurus punctatus,2022,7,39.485787,-75.992342,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6563,Ictalurus punctatus,2022,7,39.532703,-75.889332,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6564,Ictalurus punctatus,2022,7,41.637245,-87.975495,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6565,Ictalurus punctatus,2022,7,35.03772,-97.983433,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6566,Ictalurus punctatus,2022,7,41.657762,-82.8219,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6567,Ictalurus punctatus,2022,7,34.904504,-84.437225,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6568,Ictalurus punctatus,2022,7,35.258152,-97.490728,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6569,Ictalurus punctatus,2022,7,37.950651,-81.228368,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6570,Ictalurus punctatus,2022,7,43.062796,-86.196321,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6571,Ictalurus punctatus,2022,7,46.777908,-71.278045,Canada,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6572,Ictalurus punctatus,2022,7,39.965354,-75.183551,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6573,Ictalurus punctatus,2022,7,35.598766,-81.030827,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6574,Ictalurus punctatus,2022,7,40.673196,-99.375749,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6575,Ictalurus punctatus,2022,7,39.246812,-76.761847,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6576,Ictalurus punctatus,2022,7,40.674826,-99.376518,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6577,Ictalurus punctatus,2022,7,40.673604,-99.375888,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6578,Ictalurus punctatus,2022,7,29.835551,-95.740204,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
6579,Ictalurus punctatus,2022,7,35.155499,-81.013031,United States of America,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
